fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2022-06-02,B228,"PALMA, PUERTO",BALEARES,3,"24,8","0,0","19,4",04:00,"30,2",13:00,22,"1,1","5,6",11:50,"9,1","1013,4",00,"1010,1",Varias,62,89,23:40,43,Varias
2022-06-03,B228,"PALMA, PUERTO",BALEARES,3,"25,0","0,0","22,3",23:10,"27,8",13:20,22,"1,1","9,2",07:30,"3,4","1014,4",12,"1010,1",06,65,92,Varias,44,13:10
2022-06-04,B228,"PALMA, PUERTO",BALEARES,3,"24,5","0,0","21,3",03:10,"27,7",09:50,22,"2,2","7,2",10:10,"9,4","1016,0",23,"1012,0",09,81,92,Varias,59,09:20
2022-06-05,B228,"PALMA, PUERTO",BALEARES,3,"24,6","0,0","21,0",05:00,"28,1",14:30,19,"2,2","6,4",12:40,"11,6","1019,4",22,"1014,4",05,81,93,21:40,66,14:20
2022-06-06,B228,"PALMA, PUERTO",BALEARES,3,"25,4","0,0","21,7",05:10,"29,2",10:00,17,"2,8","7,5",12:00,"11,8","1019,2",04,"1016,1",18,70,92,01:50,47,09:30
2022-06-07,B228,"PALMA, PUERTO",BALEARES,3,"24,7","0,0","20,3",02:40,"29,1",08:50,99,"2,5","6,7",Varias,"12,7","1017,8",11,"1014,4",19,65,87,01:10,48,08:50
2022-06-08,B228,"PALMA, PUERTO",BALEARES,3,"23,4","0,0","20,9",04:10,"25,9",14:50,19,"1,7","8,1",15:00,"6,1","1015,4",24,"1011,2",17,79,89,20:10,68,16:00
2022-06-09,B228,"PALMA, PUERTO",BALEARES,3,"23,9","0,0","21,4",23:59,"26,4",12:00,22,"3,1","10,8",16:30,"11,4","1019,4",23,"1014,9",03,74,84,Varias,61,07:40
2022-06-10,B228,"PALMA, PUERTO",BALEARES,3,"24,1","0,0","20,3",04:40,"27,9",13:00,20,"3,1","8,1",11:40,"13,3","1019,9",10,"1018,0",16,73,87,Varias,63,13:30
2022-06-11,B228,"PALMA, PUERTO",BALEARES,3,"23,4","0,0","20,1",04:00,"26,7",20:50,19,"2,2","7,2",11:50,"13,5","1020,8",Varias,"1018,5",02,78,88,04:30,62,20:40
2022-06-12,B228,"PALMA, PUERTO",BALEARES,3,"24,6","0,0","19,9",03:40,"29,3",13:40,19,"2,5","7,2",12:40,"13,2","1021,1",10,"1018,1",23,67,87,19:50,53,13:50
2022-06-13,B228,"PALMA, PUERTO",BALEARES,3,"26,4","0,0","20,9",04:20,"32,0",08:40,21,"1,7","6,7",12:00,"12,8","1018,6",10,"1015,8",18,53,85,04:10,30,17:20
2022-06-14,B228,"PALMA, PUERTO",BALEARES,3,"26,4","0,0","20,9",03:50,"31,9",12:20,23,"1,9","5,8",14:50,"8,9","1017,2",23,"1014,4",15,42,58,01:10,18,08:50
2022-06-15,B228,"PALMA, PUERTO",BALEARES,3,"27,6","0,0","23,4",04:10,"31,9",16:00,16,"1,7","7,8",11:30,"12,4","1017,4",Varias,"1015,5",02,55,72,17:10,30,16:10
2022-06-16,B228,"PALMA, PUERTO",BALEARES,3,"28,2","0,0","22,9",03:40,"33,6",10:40,20,"1,9","6,1",12:40,"12,8","1018,3",21,"1016,7",03,55,62,00:20,28,10:40
2022-06-17,B228,"PALMA, PUERTO",BALEARES,3,"28,0","0,0","23,3",02:00,"32,7",14:10,24,"1,7","6,7",11:20,"11,5","1018,9",11,"1016,0",20,66,83,17:10,33,23:20
2022-06-18,B228,"PALMA, PUERTO",BALEARES,3,"28,8","0,0","24,3",04:10,"33,2",08:50,20,"2,5","8,6",14:40,"12,3","1016,9",00,"1012,3",19,67,86,18:00,31,08:40
2022-06-19,B228,"PALMA, PUERTO",BALEARES,3,"29,4","0,0","25,2",04:00,"33,7",10:50,19,"2,5","7,8",11:30,"10,1","1012,9",00,"1010,5",17,51,79,23:59,39,10:40
2022-06-20,B228,"PALMA, PUERTO",BALEARES,3,"26,4","0,0","24,3",04:30,"28,5",13:10,20,"2,2","7,5",19:00,"11,3","1012,4",21,"1009,5",04,83,91,20:00,73,08:20
2022-06-21,B228,"PALMA, PUERTO",BALEARES,3,"27,8","0,5","24,6",04:20,"30,9",19:10,24,"1,9","10,0",22:10,"2,3","1012,8",22,"1006,7",20,69,93,02:30,38,19:10
2022-06-22,B228,"PALMA, PUERTO",BALEARES,3,"26,0","4,9","24,2",23:59,"27,9",11:10,18,"3,6","10,0",22:30,"6,8","1012,8",22,"1007,5",02,76,89,06:10,63,01:00
2022-06-23,B228,"PALMA, PUERTO",BALEARES,3,"24,6","0,0","20,2",03:00,"29,0",13:10,19,"3,6","10,8",07:00,"10,4","1013,7",21,"1010,5",02,64,90,02:50,44,13:10
2022-06-24,B228,"PALMA, PUERTO",BALEARES,3,"26,4","0,0","22,1",00:00,"30,8",16:00,20,"2,5","8,9",13:00,"9,4","1013,7",22,"1011,5",16,65,87,22:20,39,16:30
2022-06-25,B228,"PALMA, PUERTO",BALEARES,3,"25,2","0,0","22,0",03:20,"28,4",08:50,24,"1,7","6,1",12:30,"12,9","1013,1",00,"1009,2",18,75,89,03:40,61,09:00
2022-06-26,B228,"PALMA, PUERTO",BALEARES,3,"26,0","0,0","22,4",04:40,"29,6",09:00,23,"2,8","8,1",11:30,"12,3","1010,4",23,"1007,5",17,70,85,Varias,54,16:40
2022-06-27,B228,"PALMA, PUERTO",BALEARES,3,"25,8","0,0","21,6",03:00,"30,1",10:30,21,"1,7","6,4",11:10,"10,3","1016,4",23,"1009,6",04,76,86,05:40,57,00:30
2022-06-28,B228,"PALMA, PUERTO",BALEARES,3,"27,1","0,0","23,0",23:59,"31,2",12:40,22,"2,5","10,8",15:10,"13,0","1017,0",09,"1014,6",17,51,84,23:40,37,13:00
2022-06-29,B228,"PALMA, PUERTO",BALEARES,3,"25,1","0,0","21,8",03:40,"28,4",12:50,20,"2,2","6,7",13:50,"13,1","1016,0",01,"1011,0",19,69,89,03:10,57,11:10
2022-06-30,B228,"PALMA, PUERTO",BALEARES,3,"24,8","0,0","21,0",04:10,"28,7",13:50,20,"2,5","7,2",15:00,"12,9","1013,5",22,"1009,6",17,69,84,22:10,61,14:10
2022-07-01,B228,"PALMA, PUERTO",BALEARES,3,"27,4","0,0","23,3",04:20,"31,4",13:30,04,"3,6","10,0",06:30,"13,0","1019,1",23,"1012,4",00,60,85,02:50,42,12:20
2022-07-02,B228,"PALMA, PUERTO",BALEARES,3,"29,0","0,0","23,0",00:50,"35,0",14:40,09,"2,8","7,8",08:40,"11,2","1018,6",08,"1015,9",17,54,73,00:00,25,23:59
2022-07-03,B228,"PALMA, PUERTO",BALEARES,3,"27,8","0,0","24,4",04:50,"31,3",12:00,21,"1,9","5,8",15:00,"6,3","1017,5",00,"1014,2",18,57,84,19:30,23,00:10
2022-07-04,B228,"PALMA, PUERTO",BALEARES,3,"28,4","0,0","25,4",04:50,"31,5",14:50,20,"2,2","6,7",11:50,"10,7","1016,8",01,"1013,2",17,72,92,22:50,53,14:50
2022-07-05,B228,"PALMA, PUERTO",BALEARES,3,"29,3","0,0","25,2",04:50,"33,4",11:30,05,"3,3","9,7",08:00,"9,6","1018,2",21,"1015,3",17,68,91,02:30,46,11:40
2022-07-06,B228,"PALMA, PUERTO",BALEARES,3,"30,0","0,0","25,4",23:59,"34,5",14:20,04,"4,2","13,6",07:20,"9,9","1019,3",10,"1015,3",02,42,75,05:10,32,18:10
2022-07-07,B228,"PALMA, PUERTO",BALEARES,3,"28,4","0,0","24,0",02:00,"32,7",11:20,07,"3,1","9,2",10:10,"10,2","1021,2",24,"1018,3",03,59,75,23:40,34,12:00
2022-07-08,B228,"PALMA, PUERTO",BALEARES,3,"28,0","0,0","23,4",04:30,"32,7",14:00,10,"2,2","10,0",15:30,"12,6","1021,8",21,"1019,2",15,65,82,03:30,32,14:40
2022-07-09,B228,"PALMA, PUERTO",BALEARES,3,"27,2","0,0","22,3",04:10,"32,1",11:00,19,"1,7","7,5",12:40,"13,2","1021,3",00,"1018,5",Varias,51,69,00:20,37,08:50
2022-07-10,B228,"PALMA, PUERTO",BALEARES,3,"27,7","0,0","22,0",04:30,"33,4",11:50,18,"2,2","7,2",13:30,"13,3","1018,5",00,"1015,0",18,57,72,19:20,27,10:50
2022-07-11,B228,"PALMA, PUERTO",BALEARES,3,"26,7","0,0","22,5",04:20,"30,9",08:00,20,"2,2","7,5",12:20,"13,3","1016,9",24,"1014,2",04,59,77,03:40,41,07:50
2022-07-12,B228,"PALMA, PUERTO",BALEARES,3,"28,9","0,0","22,9",03:50,"34,9",10:20,22,"2,8","7,5",12:50,"13,3","1019,5",Varias,"1016,9",00,49,72,01:10,29,09:40
2022-07-13,B228,"PALMA, PUERTO",BALEARES,3,"27,2","0,0","23,3",03:00,"31,2",12:20,99,"2,2","5,8",Varias,"13,2","1020,6",11,"1018,6",04,67,77,04:40,44,22:50
2022-07-14,B228,"PALMA, PUERTO",BALEARES,3,"26,5","0,0","22,6",04:30,"30,4",14:50,20,"1,9","6,9",16:00,"13,1","1020,0",00,"1016,6",18,67,80,22:10,36,09:10
2022-07-15,B228,"PALMA, PUERTO",BALEARES,3,"27,6","0,0","22,8",04:40,"32,3",14:30,22,"2,2","8,6",12:50,"13,2","1016,7",00,"1014,1",16,65,81,20:00,46,14:30
2022-07-16,B228,"PALMA, PUERTO",BALEARES,3,"28,0","0,0","23,5",04:30,"32,6",15:20,20,"2,2","7,5",12:30,"12,7","1016,5",23,"1014,5",03,59,83,19:40,40,16:50
2022-07-17,B228,"PALMA, PUERTO",BALEARES,3,"29,3","0,0","24,1",04:20,"34,5",11:00,21,"1,9","5,8",12:40,"12,7","1018,0",Varias,"1015,9",03,57,73,01:30,34,10:30
2022-07-18,B228,"PALMA, PUERTO",BALEARES,3,"28,6","0,0","24,6",04:20,"32,6",10:20,20,"1,9","7,8",13:30,"12,8","1017,7",Varias,"1015,7",18,66,81,21:10,38,10:30
2022-07-19,B228,"PALMA, PUERTO",BALEARES,3,"28,8","0,0","25,1",04:20,"32,6",09:50,20,"2,5","6,9",13:00,"12,9","1016,6",10,"1014,7",Varias,75,84,23:20,45,09:40
2022-07-20,B228,"PALMA, PUERTO",BALEARES,3,"29,6","0,0","24,7",04:00,"34,6",09:50,20,"2,5","7,8",12:10,"12,9","1018,3",22,"1015,2",02,65,82,00:10,37,09:30
2022-07-21,B228,"PALMA, PUERTO",BALEARES,3,"30,7","0,0","26,3",03:20,"35,1",11:10,02,"3,6","7,8",06:50,"12,7","1018,7",10,"1016,3",17,65,80,04:30,38,11:10
2022-07-22,B228,"PALMA, PUERTO",BALEARES,3,"28,5","0,0","24,4",05:00,"32,6",10:10,20,"1,9","6,7",13:40,"13,0","1016,9",08,"1015,3",17,64,79,03:10,36,09:40
2022-07-23,B228,"PALMA, PUERTO",BALEARES,3,"29,4","0,0","24,1",04:00,"34,7",09:30,20,"2,2","11,4",16:20,"13,0","1017,6",10,"1016,2",18,58,81,00:20,29,09:10
2022-07-24,B228,"PALMA, PUERTO",BALEARES,3,"29,6","0,0","24,7",04:20,"34,4",11:00,22,"1,9","5,6",13:40,"12,6","1017,5",07,"1015,0",18,57,68,16:10,22,09:00
2022-07-25,B228,"PALMA, PUERTO",BALEARES,3,"28,7","0,0","25,2",03:50,"32,2",09:30,20,"2,5","8,3",13:20,"12,8","1015,5",00,"1012,3",Varias,67,86,23:59,42,08:00
2022-07-26,B228,"PALMA, PUERTO",BALEARES,3,"30,4","0,0","26,8",23:59,"33,9",14:01,06,"3,6","10,3",09:00,"12,1","1015,5",10,"1012,4",18,59,86,00:00,39,13:50
2022-07-27,B228,"PALMA, PUERTO",BALEARES,3,"28,6","0,0","25,6",03:30,"31,5",14:10,20,"2,5","7,2",13:50,"6,4","1014,2",00,"1011,3",17,64,74,Varias,54,13:40
2022-07-28,B228,"PALMA, PUERTO",BALEARES,3,"27,8","0,0","25,0",04:30,"30,6",12:40,18,"2,2","7,8",11:40,"12,4","1013,5",23,"1011,6",04,66,79,22:50,59,08:20
2022-07-29,B228,"PALMA, PUERTO",BALEARES,3,"29,0","0,0","25,8",Varias,"32,3",10:20,20,"2,2","7,2",12:10,"11,9","1016,3",23,"1012,5",03,72,81,04:30,54,10:10
2022-07-30,B228,"PALMA, PUERTO",BALEARES,3,"30,2","0,0","26,2",03:10,"34,1",12:10,99,"2,8","7,2",Varias,"11,8","1019,1",23,"1015,8",03,68,79,05:40,47,11:40
2022-07-31,B228,"PALMA, PUERTO",BALEARES,3,"29,7","0,0","25,7",05:00,"33,7",10:10,21,"1,9","7,8",14:50,"10,4","1018,4",00,"1014,6",17,58,76,Varias,43,09:30
2022-08-01,B228,"PALMA, PUERTO",BALEARES,3,"30,4","0,0","25,9",05:00,"35,0",13:10,20,"2,2","8,1",14:10,"12,8","1016,3",10,"1014,2",16,51,71,17:20,31,13:00
2022-08-02,B228,"PALMA, PUERTO",BALEARES,3,"29,6","0,0","24,9",04:30,"34,4",11:50,99,"3,1","6,9",Varias,"12,3","1015,7",10,"1013,4",18,50,75,03:40,38,09:20
2022-08-03,B228,"PALMA, PUERTO",BALEARES,3,"28,8","0,0","25,2",04:50,"32,5",13:30,19,"1,9","6,4",11:20,"12,6","1014,4",09,"1012,8",17,54,67,08:50,46,06:50
2022-08-04,B228,"PALMA, PUERTO",BALEARES,3,"29,1","0,0","25,1",04:10,"33,1",13:00,19,"2,2","6,9",12:50,"12,2","1014,8",Varias,"1012,9",18,54,72,21:30,45,12:50
2022-08-05,B228,"PALMA, PUERTO",BALEARES,3,"29,6","0,0","25,3",05:10,"33,8",11:50,21,"2,2","7,8",14:00,"12,5","1015,3",20,"1013,7",04,61,76,Varias,35,Varias
2022-08-06,B228,"PALMA, PUERTO",BALEARES,3,"30,4","0,0","25,8",03:50,"34,9",11:10,20,"2,2","7,2",14:40,"11,4","1016,0",10,"1014,5",Varias,61,78,22:40,33,10:30
2022-08-07,B228,"PALMA, PUERTO",BALEARES,3,"30,0","0,0","25,4",05:10,"34,7",13:00,20,"2,2","8,3",14:50,"11,9","1015,1",09,"1012,7",15,54,77,00:50,40,12:50
2022-08-08,B228,"PALMA, PUERTO",BALEARES,3,"29,8","0,0","25,5",04:50,"34,1",14:00,22,"1,9","7,5",13:50,"12,0","1016,0",24,"1013,3",03,57,74,23:20,42,12:10
2022-08-09,B228,"PALMA, PUERTO",BALEARES,3,"31,0","0,0","26,2",Varias,"35,9",10:10,19,"2,5","6,9",13:30,"11,9","1016,8",11,"1015,1",03,64,76,00:40,36,09:50
2022-08-10,B228,"PALMA, PUERTO",BALEARES,3,"29,2","0,0","25,2",05:00,"33,1",10:40,20,"2,5","7,2",12:30,"11,9","1016,5",06,"1014,1",18,58,75,04:50,38,10:20
2022-08-11,B228,"PALMA, PUERTO",BALEARES,3,"30,2","0,0","26,1",04:30,"34,3",10:00,23,"2,8","7,8",13:30,"11,7","1015,3",08,"1013,7",17,62,77,04:30,36,09:50
2022-08-12,B228,"PALMA, PUERTO",BALEARES,3,"28,4","0,0","25,2",05:00,"31,6",13:10,99,"1,9","7,8",Varias,"12,0","1015,0",00,"1011,3",24,71,82,03:00,64,05:50
2022-08-13,B228,"PALMA, PUERTO",BALEARES,3,"32,6","0,0","26,2",05:20,"39,1",14:40,35,"1,7","10,0",15:30,"8,6","1011,9",22,"1007,9",17,58,82,03:40,22,23:50
2022-08-14,B228,"PALMA, PUERTO",BALEARES,3,"33,2","0,0","29,0",23:50,"37,4",13:00,99,"2,2","9,2",Varias,"9,0","1010,1",00,"1005,2",18,43,65,23:40,19,01:20
2022-08-15,B228,"PALMA, PUERTO",BALEARES,3,"31,6","0,0","27,7",05:00,"35,6",14:30,19,"3,1","8,6",12:50,"11,3","1008,4",23,"1003,8",03,66,85,Varias,33,15:40
2022-08-16,B228,"PALMA, PUERTO",BALEARES,3,"28,2","0,0","25,7",05:40,"30,8",11:20,19,"1,9","6,7",15:50,"10,9","1008,2",23,"1005,8",18,73,85,00:00,61,10:50
2022-08-17,B228,"PALMA, PUERTO",BALEARES,3,"28,1","0,0","25,5",23:59,"30,7",11:30,23,"1,7","9,7",11:50,"1,3","1008,3",21,"1004,5",05,73,86,02:40,61,08:20
2022-08-18,B228,"PALMA, PUERTO",BALEARES,3,"26,0","0,0","22,6",02:30,"29,3",12:00,36,"2,5","15,3",02:10,"11,6","1016,1",24,"1007,3",00,55,80,00:00,41,Varias
2022-08-19,B228,"PALMA, PUERTO",BALEARES,3,"27,0","0,0","22,8",05:40,"31,2",14:20,23,"1,9","8,3",13:00,"11,4","1018,3",Varias,"1015,5",01,54,72,04:40,47,11:40
2022-08-20,B228,"PALMA, PUERTO",BALEARES,3,"26,4","0,0","22,6",05:30,"30,3",13:10,19,"2,8","8,3",13:00,"11,8","1018,8",Varias,"1015,9",18,56,77,03:20,42,13:10
2022-08-21,B228,"PALMA, PUERTO",BALEARES,3,"26,6","0,0","23,3",05:30,"30,0",11:50,19,"2,8","8,3",14:00,"10,7","1016,3",00,"1011,9",18,68,84,04:20,62,10:20
2022-08-22,B228,"PALMA, PUERTO",BALEARES,3,"28,5","0,0","26,0",05:00,"31,0",10:50,21,"2,2","6,1",12:10,"9,7","1013,4",09,"1011,6",16,67,99,15:30,56,11:20
2022-08-23,B228,"PALMA, PUERTO",BALEARES,3,"28,4","0,0","25,0",05:00,"31,9",14:10,22,"2,2","9,7",14:30,"10,0","1014,5",10,"1012,3",17,66,85,05:00,51,14:20
2022-08-24,B228,"PALMA, PUERTO",BALEARES,3,"28,2","0,0","24,4",05:00,"32,1",13:40,20,"2,5","8,3",14:10,"11,0","1014,8",24,"1012,9",14,66,82,02:50,56,13:30
2022-08-25,B228,"PALMA, PUERTO",BALEARES,3,"29,2","0,0","25,3",03:10,"33,0",13:20,23,"1,9","8,6",13:30,"11,2","1014,8",00,"1011,9",17,71,82,02:00,59,14:00
2022-08-26,B228,"PALMA, PUERTO",BALEARES,3,"30,2","0,0","26,4",04:30,"34,0",13:20,05,"2,2","8,9",14:30,"6,2","1014,2",10,"1011,0",18,62,78,04:20,39,13:00
2022-08-27,B228,"PALMA, PUERTO",BALEARES,3,"26,2","5,8","21,8",12:10,"30,6",10:30,08,"2,5","15,3",11:20,"6,8","1013,7",12,"1009,8",04,66,90,12:00,48,15:00
2022-08-28,B228,"PALMA, PUERTO",BALEARES,3,"27,8","0,0","23,4",04:30,"32,1",10:20,20,"1,9","7,5",14:00,"11,7","1015,3",23,"1011,9",03,62,84,04:50,42,10:10
2022-08-29,B228,"PALMA, PUERTO",BALEARES,3,"28,0","0,0","23,4",05:30,"32,7",14:00,19,"2,2","8,1",15:20,"11,7","1016,9",10,"1014,0",18,60,77,17:50,44,07:10
2022-08-30,B228,"PALMA, PUERTO",BALEARES,3,"27,8","0,5","24,4",04:50,"31,3",09:30,18,"2,2","6,1",15:10,"10,4","1017,3",09,"1013,5",18,73,86,19:40,59,09:00
2022-08-31,B228,"PALMA, PUERTO",BALEARES,3,"28,4","0,0","25,0",22:50,"31,7",11:10,22,"2,5","9,2",13:50,"6,9","1016,2",10,"1013,6",17,72,86,00:30,55,13:50
2022-09-01,B228,"PALMA, PUERTO",BALEARES,3,"28,0","0,0","24,9",05:50,"31,2",13:00,20,"2,2","6,7",14:10,"10,2","1014,3",00,"1011,4",18,73,85,04:50,60,00:10
2022-09-02,B228,"PALMA, PUERTO",BALEARES,3,"28,7","0,0","25,4",23:30,"32,0",08:50,20,"1,9","7,5",Varias,"9,7","1012,5",00,"1009,0",17,70,84,04:10,65,Varias
2022-09-03,B228,"PALMA, PUERTO",BALEARES,3,"28,7","0,0","24,7",01:30,"32,7",09:40,21,"1,7","8,1",14:30,"7,3","1013,2",Varias,"1009,1",05,75,86,Varias,50,19:40
2022-09-04,B228,"PALMA, PUERTO",BALEARES,3,"29,3","0,1","24,9",03:40,"33,7",13:10,22,"1,7","5,8",13:30,"11,2","1017,0",21,"1013,2",00,61,88,03:40,44,13:20
2022-09-05,B228,"PALMA, PUERTO",BALEARES,3,"29,0",Ip,"26,5",04:20,"31,5",09:20,22,"1,7","6,4",15:20,"9,3","1018,1",Varias,"1015,4",18,71,88,20:30,59,09:10
2022-09-06,B228,"PALMA, PUERTO",BALEARES,3,"27,8","0,0","24,8",23:59,"30,9",11:10,18,"2,2","7,5",12:50,"5,7","1017,2",10,"1013,9",15,77,90,04:50,66,12:50
2022-09-07,B228,"PALMA, PUERTO",BALEARES,3,"27,5","0,0","23,9",05:50,"31,1",11:50,19,"1,9","7,5",14:00,"10,7","1014,5",10,"1011,0",18,73,86,Varias,68,07:40
2022-09-08,B228,"PALMA, PUERTO",BALEARES,3,"28,6","0,0","24,6",03:20,"32,7",14:00,20,"1,7","7,5",14:30,"11,4","1015,1",23,"1011,4",Varias,67,91,03:30,40,16:10
2022-09-09,B228,"PALMA, PUERTO",BALEARES,3,"28,2","0,0","24,6",05:20,"31,7",13:10,20,"1,1","9,4",12:30,"9,6","1017,4",23,"1014,2",05,68,89,05:10,55,12:00
2022-09-10,B228,"PALMA, PUERTO",BALEARES,3,"28,2","0,0","25,4",05:00,"31,1",10:50,18,"2,2","6,9",12:50,"10,6","1019,0",10,"1016,1",18,71,86,22:10,54,10:30
2022-09-11,B228,"PALMA, PUERTO",BALEARES,3,"27,9","0,0","25,1",05:30,"30,7",13:20,20,"1,9","7,2",15:30,"10,3","1017,0",00,"1013,3",18,76,90,05:30,65,09:20
2022-09-12,B228,"PALMA, PUERTO",BALEARES,3,"29,4","0,0","24,6",05:40,"34,1",11:40,19,"3,1","7,2",13:10,"8,8","1014,2",00,"1010,0",18,64,90,04:30,49,11:40
2022-09-13,B228,"PALMA, PUERTO",BALEARES,3,,"0,0",,,,,34,"2,8","11,1",15:20,"4,7","1011,1",00,"1008,0",24,64,83,Varias,40,11:30
2022-09-14,B228,"PALMA, PUERTO",BALEARES,3,"28,8","0,0","27,4",23:59,"30,2",10:00,19,"1,7","6,4",10:40,"0,0","1010,3",11,"1006,2",05,79,85,11:30,66,22:00
2022-09-15,B228,"PALMA, PUERTO",BALEARES,3,"27,8","0,0","24,3",23:50,"31,4",12:50,20,"1,7","8,3",14:30,"8,2","1011,5",21,"1009,2",16,59,85,06:20,27,17:20
2022-09-16,B228,"PALMA, PUERTO",BALEARES,3,"27,8","0,0","23,6",23:20,"31,9",13:10,34,"1,7","8,9",11:10,"8,6","1012,0",09,"1010,0",18,64,84,23:00,40,11:00
2022-09-17,B228,"PALMA, PUERTO",BALEARES,3,"24,9","0,0","22,2",23:59,"27,6",09:30,05,"3,9","10,0",09:50,"5,9","1015,4",23,"1010,1",03,67,87,01:40,55,13:30
2022-09-18,B228,"PALMA, PUERTO",BALEARES,3,"25,2","0,0","21,0",23:59,"29,3",12:20,04,"3,1","8,3",10:40,"3,5","1016,5",09,"1014,5",18,54,65,00:00,42,12:20
2022-09-19,B228,"PALMA, PUERTO",BALEARES,3,"25,0","0,0","19,0",02:50,"31,0",13:00,05,"2,5","6,4",09:40,"10,2","1016,2",Varias,"1013,2",04,42,65,23:40,28,12:30
2022-09-20,B228,"PALMA, PUERTO",BALEARES,3,"24,2","0,0","18,8",04:10,"29,5",14:40,17,"2,2","7,2",12:40,"10,4","1017,6",21,"1015,4",15,48,70,23:50,30,10:00
2022-09-21,B228,"PALMA, PUERTO",BALEARES,3,"25,4","0,0","22,2",03:50,"28,7",13:50,99,"1,9","6,1",Varias,"7,2","1017,6",09,"1015,0",15,61,73,02:20,48,10:30
2022-09-22,B228,"PALMA, PUERTO",BALEARES,3,"25,0","0,4","21,5",04:00,"28,4",12:40,11,"2,5","9,7",13:20,"4,6","1017,9",22,"1015,1",03,61,81,03:50,49,16:20
2022-09-23,B228,"PALMA, PUERTO",BALEARES,3,"24,6","0,0","21,4",05:50,"27,9",Varias,19,"2,5","7,2",20:20,"9,7","1018,5",10,"1014,1",24,62,75,05:50,45,10:10
2022-09-24,B228,"PALMA, PUERTO",BALEARES,3,"24,6","1,9","21,6",07:30,"27,7",13:40,08,"2,2","8,6",06:30,"7,4","1014,1",00,"1008,7",17,70,85,23:00,56,15:50
2022-09-25,B228,"PALMA, PUERTO",BALEARES,3,"21,9","14,7","19,7",04:20,"24,1",13:40,05,"5,0","11,1",13:40,"1,2","1011,5",09,"1008,2",02,74,92,22:20,67,13:50
2022-09-26,B228,"PALMA, PUERTO",BALEARES,3,"22,7","0,0","19,1",22:50,"26,3",12:30,06,"2,8","10,8",09:20,"6,0","1012,9",23,"1009,4",06,58,87,00:00,45,12:30
2022-09-27,B228,"PALMA, PUERTO",BALEARES,3,"22,4","0,0","19,1",02:00,"25,6",11:00,33,"1,7","10,6",14:10,"10,3","1012,4",20,"1010,0",05,46,83,01:20,40,08:00
2022-09-28,B228,"PALMA, PUERTO",BALEARES,3,"23,4","0,0","19,8",05:10,"26,9",12:00,34,"2,2","10,6",13:20,"7,2","1011,8",00,"1005,6",24,50,78,23:50,39,13:10
2022-09-29,B228,"PALMA, PUERTO",BALEARES,3,"22,2","7,5","16,8",23:30,"27,5",12:30,35,"1,7","8,3",23:50,"6,1","1005,7",00,"1001,0",15,48,87,23:00,39,11:20
2022-09-30,B228,"PALMA, PUERTO",BALEARES,3,"18,8","0,1","14,8",07:00,"22,8",13:50,33,"4,4","10,6",06:50,"3,9","1019,2",24,"1003,8",00,62,86,07:00,46,13:00
2022-10-01,B228,"PALMA, PUERTO",BALEARES,3,"21,0","0,0","15,9",05:30,"26,0",12:20,22,"1,7","8,3",13:50,"9,7","1026,8",21,"1019,2",00,59,82,23:50,42,11:30
2022-10-02,B228,"PALMA, PUERTO",BALEARES,3,"21,8","0,0","17,6",04:10,"26,0",12:50,20,"1,7","7,2",14:00,"10,9","1027,0",Varias,"1022,8",23,65,86,Varias,56,16:40
2022-10-03,B228,"PALMA, PUERTO",BALEARES,3,"21,8","0,0","17,4",02:30,"26,2",13:00,18,"1,9","5,0",13:10,"4,5","1023,0",00,"1017,8",18,75,87,05:50,55,10:50
2022-10-04,B228,"PALMA, PUERTO",BALEARES,3,"24,1","0,0","20,7",05:20,"27,5",11:00,35,"1,9","5,3",06:20,"8,5","1022,4",23,"1017,7",03,74,85,05:10,52,10:50
2022-10-05,B228,"PALMA, PUERTO",BALEARES,3,"23,6","0,0","19,7",05:30,"27,6",11:50,99,"1,7","6,4",Varias,"8,4","1024,4",22,"1021,0",03,71,87,05:30,52,11:40
2022-10-06,B228,"PALMA, PUERTO",BALEARES,3,"23,0","4,8","20,9",Varias,"25,1",10:50,06,"2,5","8,6",11:10,"1,1","1024,7",09,"1022,7",24,76,89,12:20,67,10:20
2022-10-07,B228,"PALMA, PUERTO",BALEARES,3,"23,7","0,0","19,4",06:20,"28,0",11:40,04,"1,9","8,3",14:20,"7,7","1022,8",00,"1017,8",24,69,86,Varias,59,13:40
2022-10-08,B228,"PALMA, PUERTO",BALEARES,3,"24,0",Ip,"19,4",06:10,"28,6",12:20,06,"2,8","8,3",13:20,"8,0","1017,9",23,"1016,1",15,69,84,Varias,46,11:50
2022-10-09,B228,"PALMA, PUERTO",BALEARES,3,"22,9","0,0","18,5",02:10,"27,3",12:50,22,"1,4","6,7",14:20,"9,0","1017,4",00,"1014,7",17,70,85,Varias,54,11:30
2022-10-10,B228,"PALMA, PUERTO",BALEARES,3,"23,0","0,2","18,7",03:40,"27,2",11:40,20,"1,7","5,8",14:00,"1,7","1018,2",23,"1015,8",03,66,84,01:50,50,11:40
2022-10-11,B228,"PALMA, PUERTO",BALEARES,3,"22,9","8,4","20,3",21:00,"25,5",10:20,11,"2,2","7,5",11:00,"1,7","1017,7",11,"1015,7",15,80,92,16:50,61,10:20
